287;;mysql;;polygon;;snowflake;;object
288;;bigquery;;string;;kinetica;;string
289;;bigquery;;boolean;;kinetica;;string
290;;bigquery;;bool;;kinetica;;string
291;;bigquery;;timestamp;;kinetica;;timestamp
292;;bigquery;;int64;;kinetica;;int
293;;bigquery;;float64;;kinetica;;double
294;;bigquery;;date;;kinetica;;date
295;;bigquery;;datetime;;kinetica;;datetime
296;;bigquery;;time;;kinetica;;time
297;;bigquery;;numeric;;kinetica;;decimal
298;;bigquery;;bignumeric;;kinetica;;decimal
299;;bigquery;;bytes;;kinetica;;bytes
300;;bigquery;;string;;mysql;;text
301;;bigquery;;decimal;;mysql;;decimal
302;;bigquery;;bigdecimal;;mysql;;varchar
303;;bigquery;;date;;mysql;;date
304;;bigquery;;datetime;;mysql;;datetime
305;;bigquery;;float64;;mysql;;float
306;;bigquery;;numeric;;mysql;;numeric
307;;bigquery;;bignumeric;;mysql;;numeric
308;;bigquery;;boolean;;mysql;;bool
309;;bigquery;;bool;;mysql;;bool
310;;bigquery;;json;;mysql;;json
311;;bigquery;;array;;mysql;;json
312;;bigquery;;timestamp;;mysql;;timestamp
313;;bigquery;;interval;;mysql;;timestamp
314;;bigquery;;time;;mysql;;time
315;;bigquery;;integer;;mysql;;integer
316;;bigquery;;bigint;;mysql;;bigint
317;;bigquery;;smallint;;mysql;;smallint
318;;bigquery;;int64;;mysql;;bigint
319;;bigquery;;bytes;;mysql;;blob
320;;bigquery;;geography;;mysql;;geometry
321;;bigquery;;tinyint;;mysql;;tinyint
322;;bigquery;;byteint;;mysql;;tinyint
323;;bigquery;;string;;postgres;;character varying
324;;bigquery;;int64;;postgres;;bigint
325;;bigquery;;bigint;;postgres;;bigint
326;;bigquery;;array;;postgres;;array
327;;bigquery;;date;;postgres;;date
328;;bigquery;;boolean;;postgres;;boolean
329;;bigquery;;bool;;postgres;;boolean
330;;bigquery;;time;;postgres;;time
331;;bigquery;;bytes;;postgres;;bytea
332;;bigquery;;numeric;;postgres;;numeric
333;;bigquery;;interval;;postgres;;interval
334;;bigquery;;json;;postgres;;json
335;;bigquery;;int;;postgres;;integer
336;;bigquery;;integer;;postgres;;integer
337;;bigquery;;tinyint;;postgres;;smallint
338;;bigquery;;byteint;;postgres;;smallint
339;;bigquery;;decimal;;postgres;;decimal
340;;bigquery;;float64;;postgres;;numeric
341;;bigquery;;bignumeric;;postgres;;numeric
342;;bigquery;;timestamp;;postgres;;timestamp
343;;bigquery;;datetime;;postgres;;timestamp
344;;bigquery;;string;;snowflake;;string
345;;bigquery;;timestamp;;snowflake;;timestamp
346;;bigquery;;int64;;snowflake;;integer
347;;bigquery;;float64;;snowflake;;float
348;;bigquery;;array;;snowflake;;array
349;;bigquery;;date;;snowflake;;date
350;;bigquery;;datetime;;snowflake;;datetime
351;;bigquery;;boolean;;snowflake;;boolean
352;;bigquery;;time;;snowflake;;time
353;;bigquery;;geography;;snowflake;;geography
354;;bigquery;;numeric;;snowflake;;numeric
355;;bigquery;;bignumeric;;snowflake;;number
356;;bigquery;;bytes;;snowflake;;binary
357;;bigquery;;struct;;snowflake;;object
358;;postgres;;character;;kinetica;;string
359;;postgres;;character varying;;kinetica;;string
360;;postgres;;cidr;;kinetica;;string
361;;postgres;;inet;;kinetica;;string
362;;postgres;;json;;kinetica;;string
363;;postgres;;macaddr;;kinetica;;string
364;;postgres;;macaddr8;;kinetica;;string
365;;postgres;;text;;kinetica;;string
366;;postgres;;uuid;;kinetica;;string
367;;postgres;;varchar;;kinetica;;string
368;;postgres;;boolean;;kinetica;;string
369;;postgres;;bool;;kinetica;;string
370;;postgres;;mpaa_rating;;kinetica;;string
371;;postgres;;_text;;kinetica;;string
372;;postgres;;tsvector;;kinetica;;string
373;;postgres;;bpchar;;kinetica;;string
374;;postgres;;interval;;kinetica;;string
375;;postgres;;txid_snapshot;;kinetica;;string
376;;postgres;;jsonb;;kinetica;;string
377;;postgres;;_numeric;;kinetica;;string
378;;postgres;;_interval;;kinetica;;string
379;;postgres;;bytea;;kinetica;;bytes
380;;postgres;;bit;;kinetica;;int8
381;;postgres;;bit varying;;kinetica;;int8
382;;postgres;;int8;;kinetica;;int8
383;;postgres;;smallint;;kinetica;;int16
384;;postgres;;smallserial;;kinetica;;int16
385;;postgres;;serial;;kinetica;;int
386;;postgres;;integer;;kinetica;;int
387;;postgres;;int;;kinetica;;int
388;;postgres;;int4;;kinetica;;int
389;;postgres;;year;;kinetica;;int
390;;postgres;;int2;;kinetica;;int
391;;postgres;;bigint;;kinetica;;long
392;;postgres;;bigserial;;kinetica;;long
393;;postgres;;real;;kinetica;;float
394;;postgres;;money;;kinetica;;float
395;;postgres;;double;;kinetica;;double
396;;postgres;;double precision;;kinetica;;double
397;;postgres;;numeric;;kinetica;;double
398;;postgres;;decimal;;kinetica;;decimal
399;;postgres;;date;;kinetica;;date
400;;postgres;;time;;kinetica;;time
401;;postgres;;float8;;kinetica;;float
402;;postgres;;timestamp;;kinetica;;datetime
403;;postgres;;bytea;;mysql;;varbinary
404;;postgres;;macaddr8;;mysql;;varchar
405;;postgres;;money;;mysql;;float
406;;postgres;;float8;;mysql;;float
407;;postgres;;numeric;;mysql;;numeric
408;;postgres;;inet;;mysql;;int unsigned
409;;postgres;;real;;mysql;;real
410;;postgres;;smallint;;mysql;;smallint
411;;postgres;;smallserial;;mysql;;smallint
412;;postgres;;text;;mysql;;text
413;;postgres;;varchar;;mysql;;text
414;;postgres;;bpchar;;mysql;;text
415;;postgres;;txid_snapshot;;mysql;;text
